122.480000	39.415000	0.0051069	0.0013303
122.480000	39.420000	0.0051069	0.0013302
122.480000	39.425000	0.0051069	0.0013343
122.480000	39.430000	0.0051123	0.0013342
122.480000	39.435000	0.0051123	0.0013382
122.480000	39.440000	0.0051123	0.0013381
122.480000	39.445000	0.0051123	0.0013422
122.480000	39.450000	0.0051123	0.0013421
122.480000	39.455000	0.0051123	0.0013461
122.480000	39.460000	0.0051123	0.0013460
122.480000	39.465000	0.0051123	0.0013501
122.480000	39.470000	0.0051123	0.0013500
122.480000	39.475000	0.0051177	0.0013540
122.480000	39.480000	0.0051177	0.0013539
122.480000	39.485000	0.0051177	0.0013538
122.480000	39.490000	0.0051177	0.0013579
122.480000	39.495000	0.0051177	0.0013578
122.480000	39.500000	0.0051177	0.0013618
122.480000	39.505000	0.0051177	0.0013617
122.480000	39.510000	0.0051177	0.0013658
122.480000	39.515000	0.0051177	0.0013657
122.480000	39.520000	0.0051230	0.0013656
122.480000	39.525000	0.0051230	0.0013696
122.480000	39.530000	0.0051230	0.0013695
122.480000	39.535000	0.0051230	0.0013735
122.480000	39.540000	0.0051230	0.0013734
122.480000	39.545000	0.0051230	0.0013733
122.480000	39.550000	0.0051230	0.0013774
122.480000	39.555000	0.0051230	0.0013773
122.480000	39.560000	0.0051230	0.0013813
122.480000	39.565000	0.0051284	0.0013812
122.480000	39.570000	0.0051284	0.0013811
122.480000	39.575000	0.0051284	0.0013852
122.480000	39.580000	0.0051284	0.0013851
122.480000	39.585000	0.0051284	0.0013850
122.480000	39.590000	0.0051284	0.0013890
122.480000	39.595000	0.0051284	0.0013889
122.480000	39.600000	0.0051284	0.0013888
122.480000	39.605000	0.0051284	0.0013928
122.480000	39.610000	0.0051337	0.0013927
122.480000	39.615000	0.0051337	0.0013926
122.480000	39.620000	0.0051337	0.0013925
122.480000	39.625000	0.0051337	0.0013966
122.480000	39.630000	0.0051337	0.0013965
122.480000	39.635000	0.0051337	0.0013964
122.480000	39.640000	0.0051337	0.0014004
122.480000	39.645000	0.0051337	0.0014003
122.480000	39.650000	0.0051337	0.0014002
122.480000	39.655000	0.0051391	0.0014001
122.480000	39.660000	0.0051391	0.0014041
122.480000	39.665000	0.0051391	0.0014040
122.480000	39.670000	0.0051391	0.0014039
122.480000	39.675000	0.0051391	0.0014038
122.480000	39.680000	0.0051391	0.0014078
122.480000	39.685000	0.0051391	0.0014077
122.480000	39.690000	0.0051391	0.0014076
122.480000	39.695000	0.0051391	0.0014075
122.480000	39.700000	0.0051445	0.0014074
122.480000	39.705000	0.0051445	0.0014114
122.480000	39.710000	0.0051445	0.0014113
122.480000	39.715000	0.0051445	0.0014112
122.480000	39.720000	0.0051445	0.0014111
122.480000	39.725000	0.0051445	0.0014110
122.480000	39.730000	0.0051445	0.0014151
122.480000	39.735000	0.0051445	0.0014150
122.480000	39.740000	0.0051445	0.0014149
122.480000	39.745000	0.0051498	0.0014148
122.480000	39.750000	0.0051498	0.0014147
122.480000	39.755000	0.0051498	0.0014145
122.480000	39.760000	0.0051498	0.0014186
122.480000	39.765000	0.0051498	0.0014185
122.480000	39.770000	0.0051498	0.0014184
122.480000	39.775000	0.0051498	0.0014183
122.480000	39.780000	0.0051498	0.0014182
122.480000	39.785000	0.0051498	0.0014181
122.480000	39.790000	0.0051552	0.0014180
122.480000	39.795000	0.0051552	0.0014220
122.480000	39.800000	0.0051552	0.0014219
122.480000	39.805000	0.0051552	0.0014218
122.480000	39.810000	0.0051552	0.0014217
122.480000	39.815000	0.0051552	0.0014216
122.480000	39.820000	0.0051552	0.0014215
122.480000	39.825000	0.0051552	0.0014213
122.480000	39.830000	0.0051552	0.0014212
122.480000	39.835000	0.0051606	0.0014253
122.480000	39.840000	0.0051606	0.0014252
122.480000	39.845000	0.0051606	0.0014251
122.480000	39.850000	0.0051606	0.0014250
122.480000	39.855000	0.0051606	0.0014248
122.480000	39.860000	0.0051606	0.0014247
122.480000	39.865000	0.0051606	0.0014246
122.480000	39.870000	0.0051606	0.0014245
122.480000	39.875000	0.0051606	0.0014244
122.480000	39.880000	0.0051659	0.0014243
122.480000	39.885000	0.0051659	0.0014283
122.480000	39.890000	0.0051659	0.0014282
122.480000	39.895000	0.0051659	0.0014281
122.480000	39.900000	0.0051659	0.0014280
122.480000	39.905000	0.0051659	0.0014279
122.480000	39.910000	0.0051659	0.0014278
122.480000	39.915000	0.0051659	0.0014277
122.480000	39.920000	0.0051659	0.0014276
122.480000	39.925000	0.0051713	0.0014275
122.480000	39.930000	0.0051713	0.0014274
122.480000	39.935000	0.0051713	0.0014273
122.480000	39.940000	0.0051713	0.0014313
122.480000	39.945000	0.0051713	0.0014312
122.480000	39.950000	0.0051713	0.0014311
122.480000	39.955000	0.0051713	0.0014310
122.480000	39.960000	0.0051713	0.0014309
122.480000	39.965000	0.0051713	0.0014308
122.480000	39.970000	0.0051767	0.0014307
122.480000	39.975000	0.0051767	0.0014306
122.480000	39.980000	0.0051767	0.0014305
122.480000	39.985000	0.0051767	0.0014304
122.480000	39.990000	0.0051767	0.0014303
122.480000	39.995000	0.0051767	0.0014302
122.480000	40.000000	0.0051767	0.0014342
122.480000	40.005000	0.0051767	0.0014341
122.480000	40.010000	0.0051767	0.0014339
122.480000	40.015000	0.0051820	0.0014338
122.480000	40.020000	0.0051820	0.0014337
122.480000	40.025000	0.0051820	0.0014336
122.480000	40.030000	0.0051820	0.0014335
122.480000	40.035000	0.0051820	0.0014334
122.480000	40.040000	0.0051820	0.0014333
122.480000	40.045000	0.0051820	0.0014332
122.480000	40.050000	0.0051820	0.0014331
122.480000	40.055000	0.0051820	0.0014371
122.480000	40.060000	0.0051874	0.0014370
122.480000	40.065000	0.0051874	0.0014369
122.480000	40.070000	0.0051874	0.0014368
122.480000	40.075000	0.0051874	0.0014367
122.480000	40.080000	0.0051874	0.0014366
122.480000	40.085000	0.0051874	0.0014365
122.480000	40.090000	0.0051874	0.0014364
122.480000	40.095000	0.0051874	0.0014363
122.480000	40.100000	0.0051874	0.0014403
122.480000	40.105000	0.0051928	0.0014402
122.480000	40.110000	0.0051928	0.0014401
122.480000	40.115000	0.0051928	0.0014399
122.480000	40.120000	0.0051928	0.0014398
122.480000	40.125000	0.0051928	0.0014397
122.480000	40.130000	0.0051928	0.0014396
122.480000	40.135000	0.0051928	0.0014395
122.480000	40.140000	0.0051928	0.0014435
122.480000	40.145000	0.0051928	0.0014434
122.480000	40.150000	0.0051981	0.0014433
122.480000	40.155000	0.0051981	0.0014432
122.480000	40.160000	0.0051981	0.0014431
122.480000	40.165000	0.0051981	0.0014430
122.480000	40.170000	0.0051981	0.0014470
122.480000	40.175000	0.0051981	0.0014469
122.480000	40.180000	0.0051981	0.0014468
122.480000	40.185000	0.0051981	0.0014467
122.480000	40.190000	0.0051981	0.0014466
122.480000	40.195000	0.0052035	0.0014505
122.480000	40.200000	0.0052035	0.0014504
122.480000	40.205000	0.0052035	0.0014503
122.480000	40.210000	0.0052035	0.0014502
122.480000	40.215000	0.0052035	0.0014501
122.480000	40.220000	0.0052035	0.0014541
122.480000	40.225000	0.0052035	0.0014540
122.480000	40.230000	0.0052035	0.0014539
122.480000	40.235000	0.0052035	0.0014538
122.480000	40.240000	0.0052088	0.0014578
122.480000	40.245000	0.0052088	0.0014577
122.480000	40.250000	0.0052088	0.0014576
122.480000	40.255000	0.0052088	0.0014574
122.480000	40.260000	0.0052088	0.0014614
122.480000	40.265000	0.0052088	0.0014613
122.480000	40.270000	0.0052088	0.0014612
122.480000	40.275000	0.0052088	0.0014611
122.480000	40.280000	0.0052142	0.0014651
122.480000	40.285000	0.0052142	0.0014650
122.480000	40.290000	0.0052142	0.0014649
122.480000	40.295000	0.0052142	0.0014689
122.480000	40.300000	0.0052142	0.0014688
122.480000	40.305000	0.0052142	0.0014686
122.480000	40.310000	0.0052142	0.0014726
122.480000	40.315000	0.0052142	0.0014725
122.480000	40.320000	0.0052142	0.0014724
122.480000	40.325000	0.0052196	0.0014764
122.480000	40.330000	0.0052196	0.0014763
122.480000	40.335000	0.0052196	0.0014762
122.480000	40.340000	0.0052196	0.0014801
122.480000	40.345000	0.0052196	0.0014800
122.480000	40.350000	0.0052196	0.0014840
122.480000	40.355000	0.0052196	0.0014839
122.480000	40.360000	0.0052196	0.0014838
122.480000	40.365000	0.0052196	0.0014878
122.480000	40.370000	0.0052249	0.0014877
122.480000	40.375000	0.0052249	0.0014916
122.480000	40.380000	0.0052249	0.0014915
122.480000	40.385000	0.0052249	0.0014914
122.480000	40.390000	0.0052249	0.0014954
122.480000	40.395000	0.0052249	0.0014953
122.480000	40.400000	0.0052249	0.0014993
122.480000	40.405000	0.0052249	0.0014991
122.480000	40.410000	0.0052249	0.0015031
122.480000	40.415000	0.0052303	0.0015030
122.480000	40.420000	0.0052303	0.0015070
122.480000	40.425000	0.0052303	0.0015069
122.480000	40.430000	0.0052303	0.0015108
122.480000	40.435000	0.0052303	0.0015107
122.480000	40.440000	0.0052303	0.0015147
122.480000	40.445000	0.0052303	0.0015146
122.480000	40.450000	0.0052303	0.0015186
122.480000	40.455000	0.0052303	0.0015184
122.480000	40.460000	0.0052357	0.0015224
122.480000	40.465000	0.0052357	0.0015223
122.480000	40.470000	0.0052357	0.0015263
122.480000	40.475000	0.0052357	0.0015302
122.480000	40.480000	0.0052357	0.0015301
122.480000	40.485000	0.0052357	0.0015341
122.480000	40.490000	0.0052357	0.0015340
122.480000	40.495000	0.0052357	0.0015379
122.480000	40.500000	0.0052410	0.0015419
122.480000	40.505000	0.0052410	0.0015418
122.480000	40.510000	0.0052410	0.0015457
122.480000	40.515000	0.0052410	0.0015497
122.480000	40.520000	0.0052410	0.0015496
122.480000	40.525000	0.0052410	0.0015536
122.480000	40.530000	0.0052410	0.0015534
122.480000	40.535000	0.0052410	0.0015574
122.480000	40.540000	0.0052410	0.0015614
122.480000	40.545000	0.0052464	0.0015612
122.480000	40.550000	0.0052464	0.0015652
122.480000	40.555000	0.0052464	0.0015692
122.480000	40.560000	0.0052464	0.0015731
122.480000	40.565000	0.0052464	0.0015730
122.480000	40.570000	0.0052464	0.0015770
122.480000	40.575000	0.0052464	0.0015809
122.480000	40.580000	0.0052464	0.0015808
122.480000	40.585000	0.0052464	0.0015848
122.480000	40.590000	0.0052518	0.0015887
122.480000	40.595000	0.0052518	0.0015927
122.480000	40.600000	0.0052518	0.0015925
122.480000	40.605000	0.0052518	0.0015965
122.480000	40.610000	0.0052518	0.0016004
122.480000	40.615000	0.0052518	0.0016044
122.480000	40.620000	0.0052518	0.0016084
122.480000	40.625000	0.0052518	0.0016082
122.480000	40.630000	0.0052518	0.0016122
122.480000	40.635000	0.0052571	0.0016161
122.480000	40.640000	0.0052571	0.0016201
122.480000	40.645000	0.0052571	0.0016240
122.480000	40.650000	0.0052571	0.0016239
122.480000	40.655000	0.0052571	0.0016279
122.480000	40.660000	0.0052571	0.0016318
122.480000	40.665000	0.0052571	0.0016358
122.480000	40.670000	0.0052571	0.0016397
122.480000	40.675000	0.0052625	0.0016436
122.480000	40.680000	0.0052625	0.0016476
122.480000	40.685000	0.0052625	0.0016515
122.480000	40.690000	0.0052625	0.0016514
122.480000	40.695000	0.0052625	0.0016554
122.480000	40.700000	0.0052625	0.0016593
122.480000	40.705000	0.0052625	0.0016632
122.480000	40.710000	0.0052625	0.0016672
122.480000	40.715000	0.0052625	0.0016711
122.480000	40.720000	0.0052679	0.0016751
122.480000	40.725000	0.0052679	0.0016790
122.480000	40.730000	0.0052679	0.0016829
122.480000	40.735000	0.0052679	0.0016869
122.480000	40.740000	0.0052679	0.0016908
122.480000	40.745000	0.0052679	0.0016948
122.480000	40.750000	0.0052679	0.0016946
122.480000	40.755000	0.0052679	0.0016986
122.480000	40.760000	0.0052679	0.0017025
122.480000	40.765000	0.0052732	0.0017064
122.480000	40.770000	0.0052732	0.0017104
122.480000	40.775000	0.0052732	0.0017143
122.480000	40.780000	0.0052732	0.0017182
122.480000	40.785000	0.0052732	0.0017222
122.480000	40.790000	0.0052732	0.0017261
